,Name,Price,Location,Model_Year,Mileage,Fuel_Type,Transmission,Year,Price_per_Mile,Brand,Brand_Model,Fuel,County
3668,Renault Clio R.S. 5-dörra Halvkombi 1.2 Authentique Euro 4,20900,"Åre, Jämtland",2006,14175,1.1L Petrol,Manual,2006,1.474426807760141,Renault,Renault Clio,Petrol,Jämtland
3669,"BMW 320 i Sedan, Nybesiktad!",27000,"70375 Örebro, Örebro",2006,19000,2.2L Petrol,Manual,2006,1.4210526315789473,BMW,BMW 320,Petrol,Örebro
3670,Mercedes 180 BNGT BlueEFFICIENCY Autotronic Euro 5,58000,"Botkyrka, Stockholm",2010,14815,"2.0L Natural gas (LNG, CNG)",Automatic,2010,3.9149510631117113,Mercedes,Mercedes 180,Natural Gas,Stockholm
3671,VW Golf 1.6 Multifuel,62000,"kalmar, Kalmar",2009,8845,1.6L Ethanol (E85),Manual,2009,7.009609949123798,VW,VW Golf,Ethanol,Kalmar
3672,VW Golf Variant 1.6 Multifuel Euro 4,33000,"nyköping, Södermanland",2009,17871,1.6L Ethanol (E85),Manual,2009,1.8465670639583682,VW,VW Golf,Ethanol,Södermanland
3673,"Mercedes EQC400 4MATIC AMG Premium Plus//3,95% RÄNTA",479000,"42536 Hisingskärra, Västra Götaland",2021,3610,Electric,Automatic,2021,132.68698060941827,Mercedes,Mercedes EQC400,Electric,Västra Götaland
3674,Nissan Qashqai +2 Qashqai+2 2.0 4x4 CVT 7-Sits Drag Navi Pano Kamera,79900,"Rosersberg, Stockholm",Oct 2011,18347,2.0L Petrol,Automatic,2011,4.354935411783943,Nissan,Nissan Qashqai,Petrol,Stockholm
3675,"Volvo V40 T5 Geartronic Carbon Edition, R Design (300hk)",199990,"Kungälv, Västra Götaland",2016,11930,2.0L Petrol,Automatic,2016,16.763621123218776,Volvo,Volvo V40,Petrol,Västra Götaland
3676,Volvo V50 1.6 D Momentum SoV SERVAD HEMLEVERNAS M-VÄRMARE,48900,"JÄRFÄLLA, Stockholm",May 2009,15500,1.6L Diesel,Manual,2009,3.1548387096774193,Volvo,Volvo V50,Diesel,Stockholm
3677,Mitsubishi L200 Club Cab 2.5 4x4 Euro 5,86000,"Säter, Dalarna",2009,12674,2.5L Diesel,Manual,2009,6.785545210667508,Mitsubishi,Mitsubishi L200,Diesel,Dalarna
3678,Audi A4 Avant 2.0 TDI DPF Proline Euro 5,39000,"Vansbro, Dalarna",2009,30145,2.0L Diesel,Manual,2009,1.2937468900315143,Audi,Audi A4,Diesel,Dalarna
3679,"Kia Picanto 1.1 ECO Comfort, GLS Euro 4",15000,"Skurup, Skåne",2009,17577,1.1L Petrol,Manual,2009,0.8533879501621437,Kia,Kia Picanto,Petrol,Skåne
3680,Volvo S60 2.4 Business Euro 4 - Nybesiktigad med S+V Däck,28000,gävle,2004,17297,2.4L Petrol,Manual,2004,1.6187778227438283,Volvo,Volvo S60,Petrol,gävle
3681,BMW 325 i Touring Euro 4,35900,"Botkyrka, Stockholm",2004,25763,2.5L Petrol,Automatic,2004,1.39347125722936,BMW,BMW 325,Petrol,Stockholm
3682,Mercedes AMG GT 63 S Coupé 612HK 4M+ Svensksåld Fullutr,1179900,"STOCKHOLM, Stockholm",Feb 2019,6761,4.0L Petrol,Automatic,2019,174.51560420056205,Mercedes,Mercedes AMG,Petrol,Stockholm
3683,VW Touran Cross 2.0 TDI Cross Euro 4,40000,"västerås, Västmanland",2008,27328,2.0L Diesel,Automatic,2008,1.4637002341920375,VW,VW Touran,Diesel,Västmanland
3684,VW Caddy Skåpbil 2.0 Diesel / 12.348 Mil,39900,"21377 Malmö, Skåne",2008,12348,2.0L Diesel,Manual,2008,3.2312925170068025,VW,VW Caddy,Diesel,Skåne
3685,Mercedes CLK200 Kompressor Coupé Avantgarde Euro 4,16888,"Gotland, Gotland",2006,30000,1.8L Petrol,Automatic,2006,0.5629333333333333,Mercedes,Mercedes CLK200,Petrol,Gotland
3686,Renault Clio R.S. 5-dörra Halvkombi 1.2 Authentique Euro 4,20900,"Åre, Jämtland",2006,14175,1.1L Petrol,Manual,2006,1.474426807760141,Renault,Renault Clio,Petrol,Jämtland
3687,"BMW 320 i Sedan, Nybesiktad!",27000,"70375 Örebro, Örebro",2006,19000,2.2L Petrol,Manual,2006,1.4210526315789473,BMW,BMW 320,Petrol,Örebro
3688,Mercedes 180 BNGT BlueEFFICIENCY Autotronic Euro 5,58000,"Botkyrka, Stockholm",2010,14815,"2.0L Natural gas (LNG, CNG)",Automatic,2010,3.9149510631117113,Mercedes,Mercedes 180,Natural Gas,Stockholm
3689,VW Golf 1.6 Multifuel,62000,"kalmar, Kalmar",2009,8845,1.6L Ethanol (E85),Manual,2009,7.009609949123798,VW,VW Golf,Ethanol,Kalmar
3690,VW Golf Variant 1.6 Multifuel Euro 4,33000,"nyköping, Södermanland",2009,17871,1.6L Ethanol (E85),Manual,2009,1.8465670639583682,VW,VW Golf,Ethanol,Södermanland
3691,"Mercedes EQC400 4MATIC AMG Premium Plus//3,95% RÄNTA",479000,"42536 Hisingskärra, Västra Götaland",2021,3610,Electric,Automatic,2021,132.68698060941827,Mercedes,Mercedes EQC400,Electric,Västra Götaland
3692,Nissan Qashqai +2 Qashqai+2 2.0 4x4 CVT 7-Sits Drag Navi Pano Kamera,79900,"Rosersberg, Stockholm",Oct 2011,18347,2.0L Petrol,Automatic,2011,4.354935411783943,Nissan,Nissan Qashqai,Petrol,Stockholm
3693,"Volvo V40 T5 Geartronic Carbon Edition, R Design (300hk)",199990,"Kungälv, Västra Götaland",2016,11930,2.0L Petrol,Automatic,2016,16.763621123218776,Volvo,Volvo V40,Petrol,Västra Götaland
3694,Volvo V50 1.6 D Momentum SoV SERVAD HEMLEVERNAS M-VÄRMARE,48900,"JÄRFÄLLA, Stockholm",May 2009,15500,1.6L Diesel,Manual,2009,3.1548387096774193,Volvo,Volvo V50,Diesel,Stockholm
3695,Mitsubishi L200 Club Cab 2.5 4x4 Euro 5,86000,"Säter, Dalarna",2009,12674,2.5L Diesel,Manual,2009,6.785545210667508,Mitsubishi,Mitsubishi L200,Diesel,Dalarna
3696,Audi A4 Avant 2.0 TDI DPF Proline Euro 5,39000,"Vansbro, Dalarna",2009,30145,2.0L Diesel,Manual,2009,1.2937468900315143,Audi,Audi A4,Diesel,Dalarna
3697,"Kia Picanto 1.1 ECO Comfort, GLS Euro 4",15000,"Skurup, Skåne",2009,17577,1.1L Petrol,Manual,2009,0.8533879501621437,Kia,Kia Picanto,Petrol,Skåne
3698,Volvo S60 2.4 Business Euro 4 - Nybesiktigad med S+V Däck,28000,gävle,2004,17297,2.4L Petrol,Manual,2004,1.6187778227438283,Volvo,Volvo S60,Petrol,gävle
3699,BMW 325 i Touring Euro 4,35900,"Botkyrka, Stockholm",2004,25763,2.5L Petrol,Automatic,2004,1.39347125722936,BMW,BMW 325,Petrol,Stockholm
3700,Mercedes AMG GT 63 S Coupé 612HK 4M+ Svensksåld Fullutr,1179900,"STOCKHOLM, Stockholm",Feb 2019,6761,4.0L Petrol,Automatic,2019,174.51560420056205,Mercedes,Mercedes AMG,Petrol,Stockholm
3701,VW Touran Cross 2.0 TDI Cross Euro 4,40000,"västerås, Västmanland",2008,27328,2.0L Diesel,Automatic,2008,1.4637002341920375,VW,VW Touran,Diesel,Västmanland
3702,VW Caddy Skåpbil 2.0 Diesel / 12.348 Mil,39900,"21377 Malmö, Skåne",2008,12348,2.0L Diesel,Manual,2008,3.2312925170068025,VW,VW Caddy,Diesel,Skåne
3703,Mercedes CLK200 Kompressor Coupé Avantgarde Euro 4,16888,"Gotland, Gotland",2006,30000,1.8L Petrol,Automatic,2006,0.5629333333333333,Mercedes,Mercedes CLK200,Petrol,Gotland
3704,Renault Clio R.S. 5-dörra Halvkombi 1.2 Authentique Euro 4,20900,"Åre, Jämtland",2006,14175,1.1L Petrol,Manual,2006,1.474426807760141,Renault,Renault Clio,Petrol,Jämtland
3705,"BMW 320 i Sedan, Nybesiktad!",27000,"70375 Örebro, Örebro",2006,19000,2.2L Petrol,Manual,2006,1.4210526315789473,BMW,BMW 320,Petrol,Örebro
3706,Mercedes 180 BNGT BlueEFFICIENCY Autotronic Euro 5,58000,"Botkyrka, Stockholm",2010,14815,"2.0L Natural gas (LNG, CNG)",Automatic,2010,3.9149510631117113,Mercedes,Mercedes 180,Natural Gas,Stockholm
3707,VW Golf 1.6 Multifuel,62000,"kalmar, Kalmar",2009,8845,1.6L Ethanol (E85),Manual,2009,7.009609949123798,VW,VW Golf,Ethanol,Kalmar
3708,VW Golf Variant 1.6 Multifuel Euro 4,33000,"nyköping, Södermanland",2009,17871,1.6L Ethanol (E85),Manual,2009,1.8465670639583682,VW,VW Golf,Ethanol,Södermanland
3709,"Mercedes EQC400 4MATIC AMG Premium Plus//3,95% RÄNTA",479000,"42536 Hisingskärra, Västra Götaland",2021,3610,Electric,Automatic,2021,132.68698060941827,Mercedes,Mercedes EQC400,Electric,Västra Götaland
3710,Nissan Qashqai +2 Qashqai+2 2.0 4x4 CVT 7-Sits Drag Navi Pano Kamera,79900,"Rosersberg, Stockholm",Oct 2011,18347,2.0L Petrol,Automatic,2011,4.354935411783943,Nissan,Nissan Qashqai,Petrol,Stockholm
3711,"Volvo V40 T5 Geartronic Carbon Edition, R Design (300hk)",199990,"Kungälv, Västra Götaland",2016,11930,2.0L Petrol,Automatic,2016,16.763621123218776,Volvo,Volvo V40,Petrol,Västra Götaland
3712,Volvo V50 1.6 D Momentum SoV SERVAD HEMLEVERNAS M-VÄRMARE,48900,"JÄRFÄLLA, Stockholm",May 2009,15500,1.6L Diesel,Manual,2009,3.1548387096774193,Volvo,Volvo V50,Diesel,Stockholm
3713,Mitsubishi L200 Club Cab 2.5 4x4 Euro 5,86000,"Säter, Dalarna",2009,12674,2.5L Diesel,Manual,2009,6.785545210667508,Mitsubishi,Mitsubishi L200,Diesel,Dalarna
3714,Audi A4 Avant 2.0 TDI DPF Proline Euro 5,39000,"Vansbro, Dalarna",2009,30145,2.0L Diesel,Manual,2009,1.2937468900315143,Audi,Audi A4,Diesel,Dalarna
3715,"Kia Picanto 1.1 ECO Comfort, GLS Euro 4",15000,"Skurup, Skåne",2009,17577,1.1L Petrol,Manual,2009,0.8533879501621437,Kia,Kia Picanto,Petrol,Skåne
3716,Volvo S60 2.4 Business Euro 4 - Nybesiktigad med S+V Däck,28000,gävle,2004,17297,2.4L Petrol,Manual,2004,1.6187778227438283,Volvo,Volvo S60,Petrol,gävle
3717,BMW 325 i Touring Euro 4,35900,"Botkyrka, Stockholm",2004,25763,2.5L Petrol,Automatic,2004,1.39347125722936,BMW,BMW 325,Petrol,Stockholm
3718,Mercedes AMG GT 63 S Coupé 612HK 4M+ Svensksåld Fullutr,1179900,"STOCKHOLM, Stockholm",Feb 2019,6761,4.0L Petrol,Automatic,2019,174.51560420056205,Mercedes,Mercedes AMG,Petrol,Stockholm
3719,VW Touran Cross 2.0 TDI Cross Euro 4,40000,"västerås, Västmanland",2008,27328,2.0L Diesel,Automatic,2008,1.4637002341920375,VW,VW Touran,Diesel,Västmanland
3720,VW Caddy Skåpbil 2.0 Diesel / 12.348 Mil,39900,"21377 Malmö, Skåne",2008,12348,2.0L Diesel,Manual,2008,3.2312925170068025,VW,VW Caddy,Diesel,Skåne
3721,Mercedes CLK200 Kompressor Coupé Avantgarde Euro 4,16888,"Gotland, Gotland",2006,30000,1.8L Petrol,Automatic,2006,0.5629333333333333,Mercedes,Mercedes CLK200,Petrol,Gotland
3722,Renault Clio R.S. 5-dörra Halvkombi 1.2 Authentique Euro 4,20900,"Åre, Jämtland",2006,14175,1.1L Petrol,Manual,2006,1.474426807760141,Renault,Renault Clio,Petrol,Jämtland
3723,"BMW 320 i Sedan, Nybesiktad!",27000,"70375 Örebro, Örebro",2006,19000,2.2L Petrol,Manual,2006,1.4210526315789473,BMW,BMW 320,Petrol,Örebro
3724,Mercedes 180 BNGT BlueEFFICIENCY Autotronic Euro 5,58000,"Botkyrka, Stockholm",2010,14815,"2.0L Natural gas (LNG, CNG)",Automatic,2010,3.9149510631117113,Mercedes,Mercedes 180,Natural Gas,Stockholm
3725,VW Golf 1.6 Multifuel,62000,"kalmar, Kalmar",2009,8845,1.6L Ethanol (E85),Manual,2009,7.009609949123798,VW,VW Golf,Ethanol,Kalmar
3726,VW Golf Variant 1.6 Multifuel Euro 4,33000,"nyköping, Södermanland",2009,17871,1.6L Ethanol (E85),Manual,2009,1.8465670639583682,VW,VW Golf,Ethanol,Södermanland
3727,"Mercedes EQC400 4MATIC AMG Premium Plus//3,95% RÄNTA",479000,"42536 Hisingskärra, Västra Götaland",2021,3610,Electric,Automatic,2021,132.68698060941827,Mercedes,Mercedes EQC400,Electric,Västra Götaland
3728,Nissan Qashqai +2 Qashqai+2 2.0 4x4 CVT 7-Sits Drag Navi Pano Kamera,79900,"Rosersberg, Stockholm",Oct 2011,18347,2.0L Petrol,Automatic,2011,4.354935411783943,Nissan,Nissan Qashqai,Petrol,Stockholm
3729,"Volvo V40 T5 Geartronic Carbon Edition, R Design (300hk)",199990,"Kungälv, Västra Götaland",2016,11930,2.0L Petrol,Automatic,2016,16.763621123218776,Volvo,Volvo V40,Petrol,Västra Götaland
3730,Volvo V50 1.6 D Momentum SoV SERVAD HEMLEVERNAS M-VÄRMARE,48900,"JÄRFÄLLA, Stockholm",May 2009,15500,1.6L Diesel,Manual,2009,3.1548387096774193,Volvo,Volvo V50,Diesel,Stockholm
3731,Mitsubishi L200 Club Cab 2.5 4x4 Euro 5,86000,"Säter, Dalarna",2009,12674,2.5L Diesel,Manual,2009,6.785545210667508,Mitsubishi,Mitsubishi L200,Diesel,Dalarna
3732,Audi A4 Avant 2.0 TDI DPF Proline Euro 5,39000,"Vansbro, Dalarna",2009,30145,2.0L Diesel,Manual,2009,1.2937468900315143,Audi,Audi A4,Diesel,Dalarna
3733,"Kia Picanto 1.1 ECO Comfort, GLS Euro 4",15000,"Skurup, Skåne",2009,17577,1.1L Petrol,Manual,2009,0.8533879501621437,Kia,Kia Picanto,Petrol,Skåne
3734,Volvo S60 2.4 Business Euro 4 - Nybesiktigad med S+V Däck,28000,gävle,2004,17297,2.4L Petrol,Manual,2004,1.6187778227438283,Volvo,Volvo S60,Petrol,gävle
3735,BMW 325 i Touring Euro 4,35900,"Botkyrka, Stockholm",2004,25763,2.5L Petrol,Automatic,2004,1.39347125722936,BMW,BMW 325,Petrol,Stockholm
3736,Mercedes AMG GT 63 S Coupé 612HK 4M+ Svensksåld Fullutr,1179900,"STOCKHOLM, Stockholm",Feb 2019,6761,4.0L Petrol,Automatic,2019,174.51560420056205,Mercedes,Mercedes AMG,Petrol,Stockholm
3737,VW Touran Cross 2.0 TDI Cross Euro 4,40000,"västerås, Västmanland",2008,27328,2.0L Diesel,Automatic,2008,1.4637002341920375,VW,VW Touran,Diesel,Västmanland
3738,VW Caddy Skåpbil 2.0 Diesel / 12.348 Mil,39900,"21377 Malmö, Skåne",2008,12348,2.0L Diesel,Manual,2008,3.2312925170068025,VW,VW Caddy,Diesel,Skåne
3739,Mercedes CLK200 Kompressor Coupé Avantgarde Euro 4,16888,"Gotland, Gotland",2006,30000,1.8L Petrol,Automatic,2006,0.5629333333333333,Mercedes,Mercedes CLK200,Petrol,Gotland
3740,Renault Clio R.S. 5-dörra Halvkombi 1.2 Authentique Euro 4,20900,"Åre, Jämtland",2006,14175,1.1L Petrol,Manual,2006,1.474426807760141,Renault,Renault Clio,Petrol,Jämtland
3741,"BMW 320 i Sedan, Nybesiktad!",27000,"70375 Örebro, Örebro",2006,19000,2.2L Petrol,Manual,2006,1.4210526315789473,BMW,BMW 320,Petrol,Örebro
3742,Mercedes 180 BNGT BlueEFFICIENCY Autotronic Euro 5,58000,"Botkyrka, Stockholm",2010,14815,"2.0L Natural gas (LNG, CNG)",Automatic,2010,3.9149510631117113,Mercedes,Mercedes 180,Natural Gas,Stockholm
3743,VW Golf 1.6 Multifuel,62000,"kalmar, Kalmar",2009,8845,1.6L Ethanol (E85),Manual,2009,7.009609949123798,VW,VW Golf,Ethanol,Kalmar
3744,VW Golf Variant 1.6 Multifuel Euro 4,33000,"nyköping, Södermanland",2009,17871,1.6L Ethanol (E85),Manual,2009,1.8465670639583682,VW,VW Golf,Ethanol,Södermanland
3745,"Mercedes EQC400 4MATIC AMG Premium Plus//3,95% RÄNTA",479000,"42536 Hisingskärra, Västra Götaland",2021,3610,Electric,Automatic,2021,132.68698060941827,Mercedes,Mercedes EQC400,Electric,Västra Götaland
3746,Nissan Qashqai +2 Qashqai+2 2.0 4x4 CVT 7-Sits Drag Navi Pano Kamera,79900,"Rosersberg, Stockholm",Oct 2011,18347,2.0L Petrol,Automatic,2011,4.354935411783943,Nissan,Nissan Qashqai,Petrol,Stockholm
3747,"Volvo V40 T5 Geartronic Carbon Edition, R Design (300hk)",199990,"Kungälv, Västra Götaland",2016,11930,2.0L Petrol,Automatic,2016,16.763621123218776,Volvo,Volvo V40,Petrol,Västra Götaland
3748,Volvo V50 1.6 D Momentum SoV SERVAD HEMLEVERNAS M-VÄRMARE,48900,"JÄRFÄLLA, Stockholm",May 2009,15500,1.6L Diesel,Manual,2009,3.1548387096774193,Volvo,Volvo V50,Diesel,Stockholm
3749,Mitsubishi L200 Club Cab 2.5 4x4 Euro 5,86000,"Säter, Dalarna",2009,12674,2.5L Diesel,Manual,2009,6.785545210667508,Mitsubishi,Mitsubishi L200,Diesel,Dalarna
3750,Audi A4 Avant 2.0 TDI DPF Proline Euro 5,39000,"Vansbro, Dalarna",2009,30145,2.0L Diesel,Manual,2009,1.2937468900315143,Audi,Audi A4,Diesel,Dalarna
3751,"Kia Picanto 1.1 ECO Comfort, GLS Euro 4",15000,"Skurup, Skåne",2009,17577,1.1L Petrol,Manual,2009,0.8533879501621437,Kia,Kia Picanto,Petrol,Skåne
3752,Volvo S60 2.4 Business Euro 4 - Nybesiktigad med S+V Däck,28000,gävle,2004,17297,2.4L Petrol,Manual,2004,1.6187778227438283,Volvo,Volvo S60,Petrol,gävle
3753,BMW 325 i Touring Euro 4,35900,"Botkyrka, Stockholm",2004,25763,2.5L Petrol,Automatic,2004,1.39347125722936,BMW,BMW 325,Petrol,Stockholm
3754,Mercedes AMG GT 63 S Coupé 612HK 4M+ Svensksåld Fullutr,1179900,"STOCKHOLM, Stockholm",Feb 2019,6761,4.0L Petrol,Automatic,2019,174.51560420056205,Mercedes,Mercedes AMG,Petrol,Stockholm
3755,VW Touran Cross 2.0 TDI Cross Euro 4,40000,"västerås, Västmanland",2008,27328,2.0L Diesel,Automatic,2008,1.4637002341920375,VW,VW Touran,Diesel,Västmanland
3756,VW Caddy Skåpbil 2.0 Diesel / 12.348 Mil,39900,"21377 Malmö, Skåne",2008,12348,2.0L Diesel,Manual,2008,3.2312925170068025,VW,VW Caddy,Diesel,Skåne
3757,Mercedes CLK200 Kompressor Coupé Avantgarde Euro 4,16888,"Gotland, Gotland",2006,30000,1.8L Petrol,Automatic,2006,0.5629333333333333,Mercedes,Mercedes CLK200,Petrol,Gotland
3758,Renault Clio R.S. 5-dörra Halvkombi 1.2 Authentique Euro 4,20900,"Åre, Jämtland",2006,14175,1.1L Petrol,Manual,2006,1.474426807760141,Renault,Renault Clio,Petrol,Jämtland
3759,"BMW 320 i Sedan, Nybesiktad!",27000,"70375 Örebro, Örebro",2006,19000,2.2L Petrol,Manual,2006,1.4210526315789473,BMW,BMW 320,Petrol,Örebro
3760,Mercedes 180 BNGT BlueEFFICIENCY Autotronic Euro 5,58000,"Botkyrka, Stockholm",2010,14815,"2.0L Natural gas (LNG, CNG)",Automatic,2010,3.9149510631117113,Mercedes,Mercedes 180,Natural Gas,Stockholm
3761,VW Golf 1.6 Multifuel,62000,"kalmar, Kalmar",2009,8845,1.6L Ethanol (E85),Manual,2009,7.009609949123798,VW,VW Golf,Ethanol,Kalmar
3762,VW Golf Variant 1.6 Multifuel Euro 4,33000,"nyköping, Södermanland",2009,17871,1.6L Ethanol (E85),Manual,2009,1.8465670639583682,VW,VW Golf,Ethanol,Södermanland
3763,"Mercedes EQC400 4MATIC AMG Premium Plus//3,95% RÄNTA",479000,"42536 Hisingskärra, Västra Götaland",2021,3610,Electric,Automatic,2021,132.68698060941827,Mercedes,Mercedes EQC400,Electric,Västra Götaland
3764,Nissan Qashqai +2 Qashqai+2 2.0 4x4 CVT 7-Sits Drag Navi Pano Kamera,79900,"Rosersberg, Stockholm",Oct 2011,18347,2.0L Petrol,Automatic,2011,4.354935411783943,Nissan,Nissan Qashqai,Petrol,Stockholm
3765,"Volvo V40 T5 Geartronic Carbon Edition, R Design (300hk)",199990,"Kungälv, Västra Götaland",2016,11930,2.0L Petrol,Automatic,2016,16.763621123218776,Volvo,Volvo V40,Petrol,Västra Götaland
3766,Volvo V50 1.6 D Momentum SoV SERVAD HEMLEVERNAS M-VÄRMARE,48900,"JÄRFÄLLA, Stockholm",May 2009,15500,1.6L Diesel,Manual,2009,3.1548387096774193,Volvo,Volvo V50,Diesel,Stockholm
3767,Mitsubishi L200 Club Cab 2.5 4x4 Euro 5,86000,"Säter, Dalarna",2009,12674,2.5L Diesel,Manual,2009,6.785545210667508,Mitsubishi,Mitsubishi L200,Diesel,Dalarna
3768,Audi A4 Avant 2.0 TDI DPF Proline Euro 5,39000,"Vansbro, Dalarna",2009,30145,2.0L Diesel,Manual,2009,1.2937468900315143,Audi,Audi A4,Diesel,Dalarna
3769,"Kia Picanto 1.1 ECO Comfort, GLS Euro 4",15000,"Skurup, Skåne",2009,17577,1.1L Petrol,Manual,2009,0.8533879501621437,Kia,Kia Picanto,Petrol,Skåne
3770,Volvo S60 2.4 Business Euro 4 - Nybesiktigad med S+V Däck,28000,gävle,2004,17297,2.4L Petrol,Manual,2004,1.6187778227438283,Volvo,Volvo S60,Petrol,gävle
3771,BMW 325 i Touring Euro 4,35900,"Botkyrka, Stockholm",2004,25763,2.5L Petrol,Automatic,2004,1.39347125722936,BMW,BMW 325,Petrol,Stockholm
3772,Mercedes AMG GT 63 S Coupé 612HK 4M+ Svensksåld Fullutr,1179900,"STOCKHOLM, Stockholm",Feb 2019,6761,4.0L Petrol,Automatic,2019,174.51560420056205,Mercedes,Mercedes AMG,Petrol,Stockholm
3773,VW Touran Cross 2.0 TDI Cross Euro 4,40000,"västerås, Västmanland",2008,27328,2.0L Diesel,Automatic,2008,1.4637002341920375,VW,VW Touran,Diesel,Västmanland
3774,VW Caddy Skåpbil 2.0 Diesel / 12.348 Mil,39900,"21377 Malmö, Skåne",2008,12348,2.0L Diesel,Manual,2008,3.2312925170068025,VW,VW Caddy,Diesel,Skåne
3775,Mercedes CLK200 Kompressor Coupé Avantgarde Euro 4,16888,"Gotland, Gotland",2006,30000,1.8L Petrol,Automatic,2006,0.5629333333333333,Mercedes,Mercedes CLK200,Petrol,Gotland
3776,Renault Clio R.S. 5-dörra Halvkombi 1.2 Authentique Euro 4,20900,"Åre, Jämtland",2006,14175,1.1L Petrol,Manual,2006,1.474426807760141,Renault,Renault Clio,Petrol,Jämtland
3777,"BMW 320 i Sedan, Nybesiktad!",27000,"70375 Örebro, Örebro",2006,19000,2.2L Petrol,Manual,2006,1.4210526315789473,BMW,BMW 320,Petrol,Örebro
3778,Mercedes 180 BNGT BlueEFFICIENCY Autotronic Euro 5,58000,"Botkyrka, Stockholm",2010,14815,"2.0L Natural gas (LNG, CNG)",Automatic,2010,3.9149510631117113,Mercedes,Mercedes 180,Natural Gas,Stockholm
3779,VW Golf 1.6 Multifuel,62000,"kalmar, Kalmar",2009,8845,1.6L Ethanol (E85),Manual,2009,7.009609949123798,VW,VW Golf,Ethanol,Kalmar
3780,VW Golf Variant 1.6 Multifuel Euro 4,33000,"nyköping, Södermanland",2009,17871,1.6L Ethanol (E85),Manual,2009,1.8465670639583682,VW,VW Golf,Ethanol,Södermanland
3781,"Mercedes EQC400 4MATIC AMG Premium Plus//3,95% RÄNTA",479000,"42536 Hisingskärra, Västra Götaland",2021,3610,Electric,Automatic,2021,132.68698060941827,Mercedes,Mercedes EQC400,Electric,Västra Götaland
3782,Nissan Qashqai +2 Qashqai+2 2.0 4x4 CVT 7-Sits Drag Navi Pano Kamera,79900,"Rosersberg, Stockholm",Oct 2011,18347,2.0L Petrol,Automatic,2011,4.354935411783943,Nissan,Nissan Qashqai,Petrol,Stockholm
3783,"Volvo V40 T5 Geartronic Carbon Edition, R Design (300hk)",199990,"Kungälv, Västra Götaland",2016,11930,2.0L Petrol,Automatic,2016,16.763621123218776,Volvo,Volvo V40,Petrol,Västra Götaland
3784,Volvo V50 1.6 D Momentum SoV SERVAD HEMLEVERNAS M-VÄRMARE,48900,"JÄRFÄLLA, Stockholm",May 2009,15500,1.6L Diesel,Manual,2009,3.1548387096774193,Volvo,Volvo V50,Diesel,Stockholm
3785,Mitsubishi L200 Club Cab 2.5 4x4 Euro 5,86000,"Säter, Dalarna",2009,12674,2.5L Diesel,Manual,2009,6.785545210667508,Mitsubishi,Mitsubishi L200,Diesel,Dalarna
3786,Audi A4 Avant 2.0 TDI DPF Proline Euro 5,39000,"Vansbro, Dalarna",2009,30145,2.0L Diesel,Manual,2009,1.2937468900315143,Audi,Audi A4,Diesel,Dalarna
3787,"Kia Picanto 1.1 ECO Comfort, GLS Euro 4",15000,"Skurup, Skåne",2009,17577,1.1L Petrol,Manual,2009,0.8533879501621437,Kia,Kia Picanto,Petrol,Skåne
3788,Volvo S60 2.4 Business Euro 4 - Nybesiktigad med S+V Däck,28000,gävle,2004,17297,2.4L Petrol,Manual,2004,1.6187778227438283,Volvo,Volvo S60,Petrol,gävle
3789,BMW 325 i Touring Euro 4,35900,"Botkyrka, Stockholm",2004,25763,2.5L Petrol,Automatic,2004,1.39347125722936,BMW,BMW 325,Petrol,Stockholm
3790,Mercedes AMG GT 63 S Coupé 612HK 4M+ Svensksåld Fullutr,1179900,"STOCKHOLM, Stockholm",Feb 2019,6761,4.0L Petrol,Automatic,2019,174.51560420056205,Mercedes,Mercedes AMG,Petrol,Stockholm
3791,VW Touran Cross 2.0 TDI Cross Euro 4,40000,"västerås, Västmanland",2008,27328,2.0L Diesel,Automatic,2008,1.4637002341920375,VW,VW Touran,Diesel,Västmanland
3792,VW Caddy Skåpbil 2.0 Diesel / 12.348 Mil,39900,"21377 Malmö, Skåne",2008,12348,2.0L Diesel,Manual,2008,3.2312925170068025,VW,VW Caddy,Diesel,Skåne
3793,Mercedes CLK200 Kompressor Coupé Avantgarde Euro 4,16888,"Gotland, Gotland",2006,30000,1.8L Petrol,Automatic,2006,0.5629333333333333,Mercedes,Mercedes CLK200,Petrol,Gotland
3794,Renault Clio R.S. 5-dörra Halvkombi 1.2 Authentique Euro 4,20900,"Åre, Jämtland",2006,14175,1.1L Petrol,Manual,2006,1.474426807760141,Renault,Renault Clio,Petrol,Jämtland
3795,"BMW 320 i Sedan, Nybesiktad!",27000,"70375 Örebro, Örebro",2006,19000,2.2L Petrol,Manual,2006,1.4210526315789473,BMW,BMW 320,Petrol,Örebro
3796,Mercedes 180 BNGT BlueEFFICIENCY Autotronic Euro 5,58000,"Botkyrka, Stockholm",2010,14815,"2.0L Natural gas (LNG, CNG)",Automatic,2010,3.9149510631117113,Mercedes,Mercedes 180,Natural Gas,Stockholm
3797,VW Golf 1.6 Multifuel,62000,"kalmar, Kalmar",2009,8845,1.6L Ethanol (E85),Manual,2009,7.009609949123798,VW,VW Golf,Ethanol,Kalmar
3798,VW Golf Variant 1.6 Multifuel Euro 4,33000,"nyköping, Södermanland",2009,17871,1.6L Ethanol (E85),Manual,2009,1.8465670639583682,VW,VW Golf,Ethanol,Södermanland
